x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y
0.22123893805309733,0.37671232876712335,0.0,0.0958904109589041,0.11853088480801337,0.23943661971830985,0.07420494699646643,0.5587371512481663,0.5511811023622047,0.125748502994012,0.15384615384615385,0
0.3185840707964601,0.15068493150684933,0.38,0.10958904109589042,0.11352253756260436,0.15492957746478872,0.18021201413427562,0.5675477239353917,0.4409448818897636,0.0838323353293413,0.09230769230769226,0
0.24778761061946908,0.15753424657534246,0.33,0.10273972602739727,0.0934891485809683,0.11267605633802817,0.0706713780918728,0.33994126284875437,0.48818897637795267,0.16167664670658682,0.5384615384615384,1
0.6725663716814159,0.226027397260274,0.49,0.034246575342465745,0.10517529215358933,0.028169014084507043,0.0,0.5014684287812056,0.3070866141732282,0.17964071856287425,0.3076923076923077,1
0.5398230088495575,0.2123287671232877,0.39,0.08904109589041098,0.15692821368948248,0.09859154929577464,0.09187279151943463,0.6262848751835579,0.11811023622047241,0.10179640718562874,0.18461538461538451,0
0.3893805309734513,0.36986301369863017,0.17,0.14383561643835618,0.10851419031719534,0.056338028169014086,0.024734982332155476,0.5528634361233521,0.4330708661417323,0.1317365269461078,0.3076923076923077,0
0.2654867256637168,0.4075342465753425,0.0,0.08219178082191782,0.0934891485809683,0.4084507042253521,0.10247349823321555,0.38619676945668546,0.5826771653543307,0.19161676646706588,0.46153846153846156,0
0.22123893805309733,0.2123287671232877,0.17,0.06164383561643836,0.11686143572621037,0.36619718309859156,0.15901060070671377,0.46035242290749,0.5905511811023624,0.18562874251497008,0.3076923076923077,1
0.3716814159292036,0.3219178082191781,0.18,0.136986301369863,0.1285475792988314,0.15492957746478872,0.24028268551236748,0.536710719530107,0.3149606299212599,0.125748502994012,0.15384615384615385,0
0.4690265486725664,0.30821917808219174,0.25,0.07534246575342467,0.15358931552587646,0.15492957746478872,0.29328621908127206,0.4574155653450788,0.23622047244094482,0.3413173652694611,0.26153846153846144,0
0.17699115044247787,0.2602739726027397,0.01,0.0410958904109589,0.08013355592654424,0.22535211267605634,0.0706713780918728,0.3766519823788532,0.5196850393700787,0.1497005988023952,0.21538461538461545,0
0.336283185840708,0.1643835616438356,0.32,0.08904109589041098,0.11519198664440736,0.43661971830985913,0.2579505300353357,0.4647577092510986,0.4409448818897636,0.2335329341317365,0.39999999999999997,1
0.35398230088495575,0.4657534246575343,0.11,0.0958904109589041,0.12020033388981638,0.15492957746478872,0.08833922261484099,0.5748898678414114,0.5196850393700787,0.08982035928143711,0.23076923076923078,1
0.2831858407079646,0.30136986301369867,0.19,0.07534246575342467,0.11519198664440736,0.22535211267605634,0.36042402826855124,0.45007342143905904,0.4566929133858266,0.125748502994012,0.16923076923076918,0
0.2654867256637168,0.2123287671232877,0.29,0.08219178082191782,0.10517529215358933,0.2535211267605634,0.21201413427561838,0.5220264317180593,0.5196850393700787,0.18562874251497008,0.16923076923076918,0
0.19469026548672566,0.47260273972602745,0.05,0.07534246575342467,0.0968280467445743,0.07042253521126761,0.028268551236749116,0.40748898678413786,0.6062992125984251,0.1976047904191617,0.3692307692307693,0
0.5752212389380531,0.15753424657534246,0.48,0.15068493150684933,0.1302170283806344,0.056338028169014086,0.053003533568904596,0.6262848751835579,0.33858267716535423,0.11976047904191618,0.32307692307692304,1
0.29203539823008856,0.28767123287671237,0.34,0.10958904109589042,0.10684474123539232,0.09859154929577464,0.038869257950530034,0.1674008810572654,0.3622047244094489,0.2335329341317365,0.723076923076923,0
0.7079646017699115,0.13013698630136986,0.72,0.08904109589041098,0.1001669449081803,0.07042253521126761,0.0812720848056537,0.6336270190895777,0.11023622047244074,0.2934131736526946,0.21538461538461545,1
0.38053097345132747,0.19178082191780824,0.32,0.32191780821917804,0.12520868113522537,0.1267605633802817,0.14487632508833923,0.6629955947136568,0.5039370078740156,0.2634730538922156,0.32307692307692304,1
0.2654867256637168,0.2671232876712329,0.24,0.10273972602739727,0.1318864774624374,0.09859154929577464,0.11307420494699646,0.5822320117474312,0.5748031496062994,0.1976047904191617,0.18461538461538451,1
0.32743362831858414,0.3150684931506849,0.13,0.136986301369863,0.14023372287145244,0.18309859154929578,0.20141342756183744,0.6116005873715102,0.33858267716535423,0.17365269461077845,0.10769230769230759,1
0.27433628318584075,0.3150684931506849,0.1,0.06164383561643836,0.15025041736227046,0.38028169014084506,0.36395759717314485,0.4096916299559503,0.26771653543307083,0.09580838323353293,0.21538461538461545,1
0.27433628318584075,0.5787671232876712,0.1,0.08219178082191782,0.16694490818030053,0.14084507042253522,0.05653710247349823,0.4574155653450788,0.4094488188976376,0.10179640718562874,0.16923076923076918,1
0.29203539823008856,0.410958904109589,0.01,0.0684931506849315,0.10684474123539232,0.08450704225352113,0.09187279151943463,0.4853157121879605,0.5118110236220473,0.125748502994012,0.18461538461538451,0
0.30973451327433627,0.4828767123287671,0.24,0.08219178082191782,0.12020033388981638,0.056338028169014086,0.024734982332155476,0.5234948604992649,0.4960629921259843,0.2634730538922156,0.3538461538461537,0
0.08849557522123894,0.28767123287671237,0.04,0.0547945205479452,0.061769616026711195,0.056338028169014086,0.024734982332155476,0.3032305433186474,0.7716535433070869,0.1497005988023952,0.46153846153846156,1
0.2035398230088496,0.28767123287671237,0.04,0.14383561643835618,0.10851419031719534,0.08450704225352113,0.07420494699646643,0.6336270190895777,0.7480314960629921,0.34730538922155696,0.15384615384615385,0
0.4778761061946903,0.2534246575342466,0.2,0.6917808219178082,0.09849749582637729,0.16901408450704225,0.15547703180212014,0.8392070484581556,0.3307086614173229,0.21556886227544908,0.12307692307692292,1
0.4601769911504425,0.2602739726027397,0.49,0.11643835616438358,0.3973288814691152,0.056338028169014086,0.04946996466431095,0.655653450807637,0.4488188976377953,0.2754491017964072,0.3538461538461537,1
